age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_gt_50k
29,Local-gov,11th,7,Divorced,Tech-support,Own-child,Black,Female,0,0,43,United-States,0
37,State-gov,7th-8th,4,Never-married,Protective-serv,Not-in-family,White,Male,0,0,42,United-States,0
26,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,28,United-States,0
58,Private,Prof-school,15,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,32,Mexico,1
24,State-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,42,United-States,0
35,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,43,United-States,1
41,Local-gov,Some-college,10,Divorced,Prof-specialty,Wife,White,Female,0,0,44,United-States,0
56,Self-emp-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0
24,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,38,Germany,0
53,Private,Bachelors,13,Never-married,Adm-clerical,Wife,Other,Male,0,0,49,United-States,0
40,Private,Assoc-acdm,12,Never-married,Transport-moving,Not-in-family,White,Male,0,0,21,Argentina,0
29,Private,Some-college,10,Never-married,Sales,Husband,White,Female,0,0,50,United-States,0
45,Federal-gov,Some-college,10,Never-married,Protective-serv,Wife,White,Male,0,0,33,United-States,0
42,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,36,United-States,1
33,Self-emp-not-inc,11th,7,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,41,United-States,0
41,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,39,United-States,0
36,Private,Some-college,10,Never-married,Exec-managerial,Husband,Black,Male,0,0,36,India,0
41,Private,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,51,United-States,0
47,Private,Prof-school,15,Divorced,Prof-specialty,Husband,White,Male,0,0,52,United-States,0
57,Private,HS-grad,9,Separated,Protective-serv,Husband,White,Male,2000,0,62,England,0
26,Private,Some-college,10,Separated,Handlers-cleaners,Wife,White,Male,0,0,45,India,0
63,Private,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,39,United-States,0
19,Without-pay,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,43,United-States,0
38,Private,HS-grad,9,Divorced,Protective-serv,Husband,White,Female,0,0,56,United-States,0
46,Local-gov,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,0
43,Private,HS-grad,9,Separated,Exec-managerial,Husband,White,Male,0,0,37,United-States,0
33,Private,9th,5,Never-married,Protective-serv,Not-in-family,White,Female,0,0,37,United-States,0
38,Federal-gov,Bachelors,13,Separated,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
35,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,500,38,Mexico,1
34,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,1000,37,United-States,0
49,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,33,Canada,1
44,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,47,Argentina,0
32,Private,Bachelors,13,Married-civ-spouse,Priv-house-serv,Not-in-family,Black,Female,0,500,35,United-States,0
50,State-gov,9th,5,Widowed,Other-service,Husband,Asian-Pac-Islander,Male,0,0,36,United-States,0
43,Private,Some-college,10,Never-married,Farming-fishing,Husband,White,Male,0,2000,43,United-States,0
49,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
47,State-gov,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,39,United-States,0
31,Private,11th,7,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,30,United-States,0
34,Private,Some-college,10,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,34,United-States,0
48,Private,Some-college,10,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,48,United-States,1
47,Private,Some-college,10,Never-married,Priv-house-serv,Own-child,Black,Female,0,0,29,United-States,0
40,Private,Masters,14,Never-married,Tech-support,Not-in-family,White,Female,2000,0,35,United-States,1
41,Private,Masters,14,Never-married,Other-service,Not-in-family,Black,Female,0,0,24,United-States,0
54,Private,Some-college,10,Divorced,Handlers-cleaners,Husband,White,Male,0,0,27,United-States,0
33,Self-emp-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,0
46,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,43,Philippines,0
38,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,33,Mexico,0
38,Private,Some-college,10,Divorced,Prof-specialty,Own-child,White,Male,0,1000,33,Argentina,0
52,Private,Bachelors,13,Never-married,Sales,Unmarried,White,Male,0,0,36,United-States,0
49,Private,Bachelors,13,Never-married,Handlers-cleaners,Wife,White,Male,0,0,53,China,1
49,Local-gov,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,34,United-States,0
54,Private,Masters,14,Separated,Priv-house-serv,Not-in-family,White,Female,0,0,47,United-States,0
40,Private,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,57,Mexico,1
48,Private,Masters,14,Never-married,Other-service,Husband,White,Male,0,0,48,United-States,1
37,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,37,England,0
44,Private,Masters,14,Widowed,Transport-moving,Husband,White,Male,0,0,38,United-States,0
39,Local-gov,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,2000,45,United-States,0
41,State-gov,Masters,14,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,48,United-States,1
47,Local-gov,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1000,34,United-States,0
31,State-gov,Some-college,10,Separated,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0,0,34,United-States,0
63,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,47,Mexico,1
29,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,37,United-States,0
27,Private,HS-grad,9,Never-married,Other-service,Husband,White,Male,0,0,41,Canada,0
53,Federal-gov,Bachelors,13,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,47,United-States,0
49,Private,Assoc-voc,11,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,0,0,42,India,0
47,Private,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,46,United-States,0
47,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,38,United-States,0
40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,52,United-States,1
30,Private,Bachelors,13,Never-married,Prof-specialty,Unmarried,Other,Male,0,0,39,United-States,0
41,Private,Some-college,10,Separated,Sales,Husband,White,Male,0,0,44,United-States,0
33,Private,Assoc-voc,11,Never-married,Adm-clerical,Wife,White,Male,0,0,39,United-States,1
51,Local-gov,Bachelors,13,Married-civ-spouse,Priv-house-serv,Husband,Other,Female,0,0,48,United-States,1
38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,0,0,36,Philippines,0
31,Local-gov,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Male,0,0,43,United-States,0
36,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,36,India,0
45,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,37,United-States,0
34,Private,HS-grad,9,Never-married,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,48,United-States,0
31,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,39,United-States,0
43,Private,HS-grad,9,Separated,Prof-specialty,Husband,White,Male,0,0,41,China,0
43,Federal-gov,Bachelors,13,Never-married,Handlers-cleaners,Husband,White,Female,10000,0,36,United-States,1
34,Self-emp-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,United-States,0
35,State-gov,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,60,Canada,0
43,Private,Assoc-acdm,12,Never-married,Protective-serv,Husband,White,Female,0,0,50,United-States,0
24,Private,HS-grad,9,Never-married,Sales,Wife,White,Female,0,0,42,United-States,0
25,Private,11th,7,Never-married,Prof-specialty,Wife,Black,Female,0,0,35,United-States,1
32,Private,HS-grad,9,Widowed,Craft-repair,Husband,White,Male,0,0,36,United-States,0
38,Private,Bachelors,13,Divorced,Machine-op-inspct,Wife,White,Female,10000,0,30,United-States,0
43,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,61,United-States,0
56,Private,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Female,0,500,34,United-States,1
49,Private,Doctorate,16,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,32,United-States,0
38,Private,Assoc-voc,11,Divorced,Tech-support,Husband,Black,Female,0,0,41,United-States,1
40,Private,12th,8,Divorced,Adm-clerical,Wife,White,Female,1000,0,27,United-States,0
29,Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,1
40,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,0,0,50,United-States,0
37,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,46,United-States,1
44,Private,Masters,14,Widowed,Other-service,Not-in-family,White,Male,0,0,42,Italy,0
31,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Male,0,0,34,United-States,0
46,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,500,36,United-States,0
57,Local-gov,Assoc-voc,11,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,2000,0,36,United-States,0
39,Self-emp-inc,9th,5,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States,1
44,Private,Some-college,10,Divorced,Protective-serv,Own-child,White,Female,0,0,32,United-States,0
48,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,37,United-States,0
36,State-gov,HS-grad,9,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,0,0,48,Mexico,1
42,Private,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,38,United-States,0
40,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,44,United-States,0
41,Private,Doctorate,16,Never-married,Other-service,Husband,White,Male,0,0,46,United-States,1
31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,51,United-States,0
40,Federal-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Own-child,White,Female,2000,0,30,China,0
45,Self-emp-not-inc,Bachelors,13,Separated,Sales,Not-in-family,White,Male,0,0,44,United-States,0
56,Self-emp-not-inc,HS-grad,9,Separated,Protective-serv,Not-in-family,White,Female,0,0,41,United-States,0
51,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2000,0,56,United-States,0
64,Private,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,44,United-States,1
32,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,46,Argentina,1
50,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,42,United-States,0
42,Private,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,0,34,United-States,0
64,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,37,United-States,0
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,0,0,43,United-States,0
31,Private,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,51,United-States,0
33,Self-emp-not-inc,Some-college,10,Divorced,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,0,0,36,Italy,0
18,Without-pay,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,30,England,0
34,Private,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Female,0,0,39,United-States,0
32,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,43,United-States,0
42,Local-gov,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,0,0,38,England,0
44,Local-gov,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,0
61,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,49,United-States,1
50,Private,Bachelors,13,Separated,Priv-house-serv,Not-in-family,Black,Female,0,0,36,China,0
34,Private,HS-grad,9,Never-married,Farming-fishing,Husband,White,Male,0,0,37,Argentina,0
30,Private,Some-college,10,Separated,Adm-clerical,Husband,White,Female,0,0,46,United-States,0
45,Local-gov,Masters,14,Never-married,Handlers-cleaners,Husband,White,Female,0,0,35,Canada,0
25,Local-gov,HS-grad,9,Never-married,Sales,Wife,White,Female,0,0,53,United-States,1
60,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,47,United-States,1
53,Private,HS-grad,9,Never-married,Transport-moving,Husband,Black,Male,0,0,40,United-States,1
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,2000,44,Germany,0
21,State-gov,9th,5,Separated,Handlers-cleaners,Husband,Black,Male,0,1000,45,United-States,0
55,Private,Some-college,10,Never-married,Adm-clerical,Husband,White,Male,0,0,51,Germany,1
39,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,46,United-States,1
54,Private,Masters,14,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,43,United-States,0
22,Private,HS-grad,9,Never-married,Craft-repair,Husband,White,Female,2000,0,42,United-States,1
33,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,32,United-States,0
40,Local-gov,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,500,45,United-States,1
41,Self-emp-inc,Assoc-voc,11,Never-married,Sales,Wife,White,Female,0,0,43,Philippines,1
35,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,41,Mexico,0
47,Private,Some-college,10,Never-married,Priv-house-serv,Wife,White,Male,0,0,39,United-States,0
28,Local-gov,Masters,14,Never-married,Tech-support,Own-child,White,Female,0,0,52,United-States,0
38,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,45,England,0
41,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,43,United-States,0
46,State-gov,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,53,United-States,1
48,Local-gov,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,38,United-States,0
28,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,45,Germany,0
23,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,0,0,55,United-States,0
54,Private,Masters,14,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,33,United-States,1
44,Private,Some-college,10,Separated,Craft-repair,Not-in-family,White,Female,0,0,36,Mexico,0
32,Private,HS-grad,9,Separated,Machine-op-inspct,Husband,Black,Male,10000,0,50,United-States,0
57,Federal-gov,Some-college,10,Married-civ-spouse,Tech-support,Own-child,White,Female,0,0,37,United-States,0
41,Private,Bachelors,13,Never-married,Craft-repair,Husband,White,Female,0,0,24,United-States,0
53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,33,United-States,0
41,Private,HS-grad,9,Never-married,Protective-serv,Own-child,White,Female,0,0,31,United-States,0
63,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,31,China,0
59,Without-pay,HS-grad,9,Never-married,Protective-serv,Husband,White,Female,2000,0,46,United-States,0
37,Private,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,45,United-States,0
51,Private,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,41,United-States,0
47,Private,HS-grad,9,Separated,Other-service,Husband,White,Female,0,0,39,United-States,0
55,Private,Bachelors,13,Never-married,Craft-repair,Husband,White,Male,0,0,47,United-States,0
29,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Black,Male,0,0,46,United-States,0
48,Private,HS-grad,9,Divorced,Adm-clerical,Husband,White,Male,0,0,37,United-States,0
52,Self-emp-not-inc,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,26,United-States,0
21,Local-gov,Bachelors,13,Separated,Sales,Other-relative,White,Female,0,0,28,United-States,0
27,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,33,United-States,0
18,Private,HS-grad,9,Separated,Exec-managerial,Husband,White,Female,0,0,54,Germany,0
37,Private,HS-grad,9,Widowed,Farming-fishing,Husband,White,Male,0,0,35,United-States,1
48,Private,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,0,0,33,United-States,0
57,Private,Bachelors,13,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States,0
41,Self-emp-not-inc,Assoc-acdm,12,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,39,United-States,1
58,Private,Masters,14,Never-married,Sales,Husband,Black,Female,0,2000,40,United-States,1
25,Local-gov,Bachelors,13,Never-married,Handlers-cleaners,Wife,White,Male,0,0,30,United-States,0
21,State-gov,Doctorate,16,Never-married,Farming-fishing,Husband,White,Female,0,0,42,United-States,0
39,Local-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,31,United-States,0
44,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,30,China,1
40,Private,Some-college,10,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,52,United-States,1
18,State-gov,Some-college,10,Never-married,Adm-clerical,Husband,White,Female,0,0,38,United-States,0
39,Private,Some-college,10,Separated,Craft-repair,Husband,White,Female,0,0,43,United-States,1
26,Local-gov,HS-grad,9,Never-married,Handlers-cleaners,Husband,Black,Male,0,0,24,United-States,0
47,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Other,Male,0,0,44,United-States,0
44,Private,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,White,Female,0,0,41,United-States,0
30,Self-emp-inc,11th,7,Divorced,Craft-repair,Unmarried,White,Female,0,0,39,United-States,0
34,Self-emp-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,31,Italy,0
28,Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Own-child,Other,Female,0,0,38,United-States,0
39,State-gov,Bachelors,13,Never-married,Machine-op-inspct,Husband,Black,Female,0,0,32,United-States,0
